Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,SoT%,G/Sh,G/SoT,PK,PKatt,Year,Team,xG,xGA
2009-06-06,20:15,WCQ,First round,Sat,Home,D,2,2,ua Ukraine,,32073.0,Robert Kovač,,Terje Hauge,Match Report,,,,,,,0,0,2010,Croatia,,
2009-08-12,21:15,WCQ,First round,Wed,Away,W,3,1,by Belarus,,21651.0,Darijo Srna,,Felix Brych,Match Report,,,,,,,0,0,2010,Croatia,,
2009-09-05,20:30,WCQ,First round,Sat,Home,W,1,0,by Belarus,,25628.0,Vedran Ćorluka,,Konrad Plautz,Match Report,,,,,,,0,0,2010,Croatia,,
2009-09-09,20:00,WCQ,First round,Wed,Away,L,1,5,eng England,,87319.0,Darijo Srna,,Alberto Undiano,Match Report,,,,,,,0,0,2010,Croatia,,
2009-10-14,21:30,WCQ,First round,Wed,Away,W,2,1,kz Kazakhstan,,10250.0,Robert Kovač,,Claudio Circhetta,Match Report,,,,,,,0,0,2010,Croatia,,
2006-09-06,19:00,UEFA Euro Qualifying,Group stage,Wed,Away,D,0,0,ru Russia,,27500.0,Niko Kovač,,Manuel Mejuto,Match Report,,,,,,,0,0,2008,Croatia,,
2006-10-07,20:15,UEFA Euro Qualifying,Group stage,Sat,Home,W,7,0,ad Andorra,,20000.0,Niko Kovač,,Anthony Zammit,Match Report,,,,,,,0,0,2008,Croatia,,
2006-10-11,19:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,2,0,eng England,,38000.0,Niko Kovač,,Roberto Rosetti,Match Report,,,,,,,0,0,2008,Croatia,,
2006-11-15,19:00,UEFA Euro Qualifying,Group stage,Wed,Away,W,4,3,il Israel,,38000.0,Niko Kovač,,Eduardo Iturralde González,Match Report,,,,,,,1,1,2008,Croatia,,
2007-03-24,20:15,UEFA Euro Qualifying,Group stage,Sat,Home,W,2,1,mk N. Macedonia,,20000.0,,,Konrad Plautz,Match Report,,,,,,,0,0,2008,Croatia,,
2007-06-02,21:30,UEFA Euro Qualifying,Group stage,Sat,Away,W,1,0,ee Estonia,,10000.0,Niko Kovač,,Viktor Kassai,Match Report,,,,,,,0,0,2008,Croatia,,
2007-06-06,20:30,UEFA Euro Qualifying,Group stage,Wed,Home,D,0,0,ru Russia,,38000.0,,,Ľuboš Micheľ,Match Report,,,,,,,0,0,2008,Croatia,,
2007-09-08,20:30,UEFA Euro Qualifying,Group stage,Sat,Home,W,2,0,ee Estonia,,20000.0,Niko Kovač,,Jérôme Laperrière,Match Report,,,,,,,0,0,2008,Croatia,,
2007-09-12,18:00,UEFA Euro Qualifying,Group stage,Wed,Away,W,6,0,ad Andorra,,200.0,Robert Kovač,,Olivier Thual,Match Report,,,,,,,0,0,2008,Croatia,,
2007-10-13,20:15,UEFA Euro Qualifying,Group stage,Sat,Home,W,1,0,il Israel,,32000.0,Robert Kovač,,Wolfgang Stark,Match Report,,,,,,,0,0,2008,Croatia,,
2007-11-17,20:00,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,mk N. Macedonia,,18000.0,,,Frank De Bleeckere,Match Report,,,,,,,0,0,2008,Croatia,,
2007-11-21,20:00,UEFA Euro Qualifying,Group stage,Wed,Away,W,3,2,eng England,,88091.0,Niko Kovač,,Peter Frojdfeldt,Match Report,,,,,,,0,0,2008,Croatia,,
2008-06-08,18:00,UEFA Euro,Group stage,Sun,Away,W,1,0,at Austria,,51428.0,Niko Kovač,4-1-2-1-2◆,Pieter Vink,Match Report,,,,,,,1,1,2008,Croatia,,
2008-06-12,18:00,UEFA Euro,Group stage,Thu,Home,W,2,1,de Germany,,30461.0,Niko Kovač,4-4-1-1,Frank De Bleeckere,Match Report,,,,,,,0,0,2008,Croatia,,
2008-06-16,20:45,UEFA Euro,Group stage,Mon,Away,W,1,0,pl Poland,,30461.0,Dario Šimić,4-4-2,Kyros Vassaras,Match Report,,,,,,,0,0,2008,Croatia,,
2008-06-20,20:45,UEFA Euro,Quarter-finals,Fri,Home,D,1 (1),1 (3),tr Türkiye,,51428.0,Niko Kovač,4-4-1-1,Roberto Rosetti,Match Report,Türkiye won on penalty kicks following extra time,,,,,,0,0,2008,Croatia,,
2004-09-04,20:30,WCQ,First round,Sat,Home,W,3,0,hu Hungary,,20853.0,,,Michael Riley,Match Report,,,,,,,0,0,2006,Croatia,,
2004-09-08,20:15,WCQ,First round,Wed,Away,W,1,0,se Sweden,,40023.0,,,Arturo Ibanez Dauden,Match Report,,,,,,,0,0,2006,Croatia,,
2004-10-09,20:15,WCQ,First round,Sat,Home,D,2,2,bg Bulgaria,,31565.0,,,Pierluigi Collina,Match Report,,,,,,,0,0,2006,Croatia,,
2005-03-26,18:00,WCQ,First round,Sat,Home,W,4,0,is Iceland,,17912.0,,,Jerome Damon,Match Report,,,,,,,0,0,2006,Croatia,,
2005-03-30,18:00,WCQ,First round,Wed,Home,W,3,0,mt Malta,,15510.0,,,Costas Kapitanis,Match Report,,,,,,,0,0,2006,Croatia,,
2005-06-04,18:00,WCQ,First round,Sat,Away,W,3,1,bg Bulgaria,,35000.0,,,Kim Milton Nielsen,Match Report,,,,,,,0,0,2006,Croatia,,
2005-09-03,18:05,WCQ,First round,Sat,Away,W,3,1,is Iceland,,5520.0,,,Wolfgang Stark,Match Report,,,,,,,0,0,2006,Croatia,,
2005-09-07,18:45,WCQ,First round,Wed,Away,D,1,1,mt Malta,,916.0,,,Athanassios Briakos,Match Report,,,,,,,0,0,2006,Croatia,,
2005-10-08,20:15,WCQ,First round,Sat,Home,W,1,0,se Sweden,,34015.0,,,Massimo De Santis,Match Report,,,,,,,0,0,2006,Croatia,,
2005-10-12,19:30,WCQ,First round,Wed,Away,D,0,0,hu Hungary,,6979.0,,,Claus Bo Larsen,Match Report,,,,,,,0,0,2006,Croatia,,
2006-06-13,21:00,World Cup,Group stage,Tue,Neutral,L,0,1,br Brazil,,72000.0,,4-1-2-1-2◆,,Match Report,,,,,,,0,0,2006,Croatia,,
2006-06-18,15:00,World Cup,Group stage,Sun,Neutral,D,0,0,jp Japan,,41000.0,,4-3-2-1,,Match Report,,,,,,,0,0,2006,Croatia,,
2006-06-22,21:00,World Cup,Group stage,Thu,Neutral,D,2,2,au Australia,,52000.0,,4-1-2-1-2◆,,Match Report,,,,,,,0,0,2006,Croatia,,
2004-06-13,17:00,UEFA Euro,Group stage,Sun,Away,D,0,0,ch Switzerland,,24090.0,Boris Živković,4-1-2-1-2◆,Lucílio Cardoso Cortez Batista,Match Report,,,,,,,0,0,2004,Croatia,,
2004-06-17,19:45,UEFA Euro,Group stage,Thu,Home,D,2,2,fr France,,29160.0,Dario Šimić,4-4-2,Kim Milton Nielsen,Match Report,,,,,,,1,1,2004,Croatia,,
2004-06-21,19:45,UEFA Euro,Group stage,Mon,Home,L,2,4,eng England,,57047.0,Boris Živković,4-4-2,Pierluigi Collina,Match Report,,,,,,,0,0,2004,Croatia,,
2023-03-24,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,4.0,0.0,nl Netherlands,41.0,77328.0,Kylian Mbappé,4-2-3-1,Maurizio Mariani,Match Report,,12.0,8.0,66.7,0.33,0.5,0,0,2024,France,,
2023-03-27,19:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,1.0,0.0,ie Rep. of Ireland,65.0,50219.0,Kylian Mbappé,4-3-3,Artur Soares Dias,Match Report,,11.0,4.0,36.4,0.09,0.25,0,0,2024,France,,
2023-06-16,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,0.0,gi Gibraltar,82.0,4065.0,Kylian Mbappé,4-3-3,Yevhen Aranovskyi,Match Report,,31.0,9.0,29.0,0.03,0.11,1,1,2024,France,,
2023-06-19,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,1.0,0.0,gr Greece,62.0,76500.0,Kylian Mbappé,4-2-3-1,Antonio Matéu,Match Report,,19.0,5.0,26.3,0.0,0.0,1,1,2024,France,,
2023-09-07,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,2.0,0.0,ie Rep. of Ireland,68.0,43995.0,Kylian Mbappé,4-2-3-1,Urs Schnyder,Match Report,,25.0,5.0,20.0,0.08,0.4,0,0,2024,France,,
2023-10-13,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,2.0,1.0,nl Netherlands,55.0,51310.0,Kylian Mbappé,4-3-3,Felix Zwayer,Match Report,,15.0,7.0,46.7,0.13,0.29,0,0,2024,France,,
2023-11-18,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,14.0,0.0,gi Gibraltar,73.0,32758.0,Kylian Mbappé,4-2-3-1,John Brooks,Match Report,,39.0,20.0,51.3,0.31,0.6,1,1,2024,France,,
2023-11-21,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,D,2.0,2.0,gr Greece,67.0,24820.0,Antoine Griezmann,4-2-3-1,Daniel Siebert,Match Report,,15.0,7.0,46.7,0.13,0.29,0,0,2024,France,,
2024-03-23,21:00,Friendlies (M),Friendlies (M),Sat,Home,L,0.0,2.0,de Germany,,,Kylian Mbappé,4-1-4-1,Jesús Gil,Match Report,,,,,,,0,0,2024,France,,
2024-03-26,21:00,Friendlies (M),Friendlies (M),Tue,Home,W,3.0,2.0,cl Chile,,,Kylian Mbappé,4-1-4-1,Anthony Taylor,Match Report,,,,,,,0,0,2024,France,,
2024-06-05,21:00,Friendlies (M),Friendlies (M),Wed,Home,W,3.0,0.0,lu Luxembourg,,25590.0,Kylian Mbappé,4-2-3-1,Lawrence Visser,Match Report,,,,,,,0,0,2024,France,,
2024-06-09,21:15,Friendlies (M),Friendlies (M),Sun,Home,D,0.0,0.0,ca Canada,,40835.0,Olivier Giroud,4-2-3-1,Fábio Veríssimo,Match Report,,,,,,,0,0,2024,France,,
2022-06-03,20:45,UEFA Nations League,League A,Fri,Home,L,1,2,dk Denmark,60.0,75833.0,Hugo Lloris,3-5-2,Felix Zwayer,Match Report,,19.0,6.0,31.6,0.05,0.17,0,0,2022-2023,France,,
2022-06-06,20:45,UEFA Nations League,League A,Mon,Away,D,1,1,hr Croatia,51.0,33869.0,Presnel Kimpembe,4-2-3-1,Marco Guida,Match Report,,7.0,5.0,71.4,0.14,0.2,0,0,2022-2023,France,,
2022-06-10,20:45,UEFA Nations League,League A,Fri,Away,D,1,1,at Austria,67.0,44800.0,Hugo Lloris,4-4-2,Anastasios Sidiropoulos,Match Report,,15.0,7.0,46.7,0.07,0.14,0,0,2022-2023,France,,
2022-06-13,20:45,UEFA Nations League,League A,Mon,Home,L,0,1,hr Croatia,54.0,774100.0,Presnel Kimpembe,4-4-2,Orel Grinfeeld,Match Report,,17.0,4.0,23.5,0.0,0.0,0,0,2022-2023,France,,
2022-09-22,20:45,UEFA Nations League,League A,Thu,Home,W,2,0,at Austria,61.0,70188.0,Raphaël Varane,3-4-1-2,Andreas Ekberg,Match Report,,22.0,6.0,27.3,0.09,0.33,0,0,2022-2023,France,,
2022-09-25,20:45,UEFA Nations League,League A,Sun,Away,L,0,2,dk Denmark,53.0,36064.0,Antoine Griezmann,3-4-1-2,István Kovács,Match Report,,17.0,7.0,41.2,0.0,0.0,0,0,2022-2023,France,,
2021-03-24,20:45,WCQ,First round,Wed,Home,D,1,1,ua Ukraine,63.0,,Hugo Lloris,4-2-2-2,Tobias Stieler,Match Report,,18.0,3.0,16.7,0.06,0.33,0,0,2022,France,,
2021-03-28,19:00,WCQ,First round,Sun,Away,W,2,0,kz Kazakhstan,63.0,,Hugo Lloris,4-2-3-1,Aliaksei Kulbakou,Match Report,,15.0,9.0,60.0,0.07,0.11,0,1,2022,France,,
2021-03-31,20:45,WCQ,First round,Wed,Away,W,1,0,ba Bosnia & Herz'na,56.0,,Hugo Lloris,4-4-2,Daniele Orsato,Match Report,,13.0,2.0,15.4,0.08,0.5,0,0,2022,France,,
2021-09-01,20:45,WCQ,First round,Wed,Home,D,1,1,ba Bosnia & Herz'na,54.0,21754.0,Hugo Lloris,4-3-3,Sandro Schärer,Match Report,,9.0,2.0,22.2,0.11,0.5,0,0,2022,France,,
2021-09-04,21:45,WCQ,First round,Sat,Away,D,1,1,ua Ukraine,62.0,48000.0,Hugo Lloris,4-4-2,Slavko Vinčič,Match Report,,16.0,5.0,31.3,0.06,0.2,0,0,2022,France,,
2021-09-07,20:45,WCQ,First round,Tue,Home,W,2,0,fi Finland,64.0,57057.0,Hugo Lloris,5-2-1-2,Deniz Aytekin,Match Report,,20.0,6.0,30.0,0.1,0.33,0,0,2022,France,,
2021-11-13,20:45,WCQ,First round,Sat,Home,W,8,0,kz Kazakhstan,66.0,45551.0,Hugo Lloris,3-4-1-2,Glenn Nyberg,Match Report,,20.0,14.0,70.0,0.35,0.5,1,1,2022,France,,
2021-11-16,21:45,WCQ,First round,Tue,Away,W,2,0,fi Finland,53.0,31890.0,Hugo Lloris,3-4-3,Marco Guida,Match Report,,8.0,5.0,62.5,0.25,0.4,0,0,2022,France,,
2022-03-25,21:15,Friendlies (M),Friendlies (M),Fri,Neutral,W,2,1,ci Côte d'Ivoire,,62510.0,Hugo Lloris,3-4-1-2,Vitor Ferreira Fernandes,Match Report,,,,,,,0,0,2022,France,,
2022-03-29,21:15,Friendlies (M),Friendlies (M),Tue,Neutral,W,5,0,za South Africa,,48120.0,Raphaël Varane,3-4-1-2,Sandro Schärer,Match Report,,,,,,,1,1,2022,France,,
2022-11-22,22:00,World Cup,Group stage,Tue,Neutral,W,4,1,au Australia,62.0,40875.0,Hugo Lloris,4-2-3-1,Victor Gomes,Match Report,,23.0,6.0,26.1,0.17,0.67,0,0,2022,France,4.0,0.5
2022-11-26,19:00,World Cup,Group stage,Sat,Neutral,W,2,1,dk Denmark,49.0,42860.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,,21.0,6.0,28.6,0.1,0.33,0,0,2022,France,2.4,0.6
2022-11-30,18:00,World Cup,Group stage,Wed,Neutral,L,0,1,tn Tunisia,65.0,43627.0,Raphaël Varane,4-3-3,Matt Conger,Match Report,,10.0,3.0,30.0,0.0,0.0,0,0,2022,France,0.8,0.5
2022-12-04,18:00,World Cup,Round of 16,Sun,Neutral,W,3,1,pl Poland,55.0,40989.0,Hugo Lloris,4-2-3-1,Jesús Valenzuela,Match Report,,16.0,8.0,50.0,0.19,0.38,0,0,2022,France,1.4,1.7
2022-12-10,22:00,World Cup,Quarter-finals,Sat,Neutral,W,2,1,eng England,43.0,68895.0,Hugo Lloris,4-2-3-1,Wilton Sampaio,Match Report,,8.0,5.0,62.5,0.25,0.4,0,0,2022,France,0.9,2.4
2022-12-14,22:00,World Cup,Semi-finals,Wed,Neutral,W,2,0,ma Morocco,39.0,68294.0,Hugo Lloris,4-2-3-1,César Arturo Ramos,Match Report,,14.0,2.0,14.3,0.14,1.0,0,0,2022,France,2.0,0.9
2022-12-18,18:00,World Cup,Final,Sun,Neutral,D,3 (2),3 (4),ar Argentina,46.0,88966.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,Argentina won on penalty kicks following extra time,8.0,3.0,37.5,0.13,0.33,2,2,2022,France,2.2,3.2
2019-03-22,21:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,4,1,md Moldova,67.0,10042.0,Hugo Lloris,4-5-1,Aleksandar Stavrev,Match Report,,17.0,10.0,58.8,0.24,0.4,0,0,2021,France,,
2019-03-25,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,4,0,is Iceland,75.0,64538.0,Hugo Lloris,4-2-3-1,István Kovács,Match Report,,15.0,5.0,33.3,0.27,0.8,0,0,2021,France,,
2019-06-08,21:45,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,tr Türkiye,63.0,36783.0,Hugo Lloris,4-3-3,Damir Skomina,Match Report,,4.0,0.0,0.0,0.0,,0,0,2021,France,,
2019-06-11,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,4,0,ad Andorra,86.0,3187.0,Hugo Lloris,4-2-3-1,Fran Jović,Match Report,,21.0,10.0,47.6,0.19,0.4,0,0,2021,France,,
2019-09-07,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,4,1,al Albania,72.0,77655.0,Hugo Lloris,4-2-3-1,Jesús Gil,Match Report,,13.0,5.0,38.5,0.31,0.8,0,1,2021,France,,
2019-09-10,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,3,0,ad Andorra,84.0,55383.0,Hugo Lloris,4-2-3-1,Mykola Balakin,Match Report,,31.0,12.0,38.7,0.1,0.25,0,1,2021,France,,
2019-10-11,18:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,1,0,is Iceland,71.0,9719.0,Raphaël Varane,4-3-3,Gianluca Rocchi,Match Report,,22.0,6.0,27.3,0.0,0.0,1,1,2021,France,,
2019-10-14,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,D,1,1,tr Türkiye,64.0,72154.0,Raphaël Varane,4-2-3-1,Felix Brych,Match Report,,23.0,9.0,39.1,0.04,0.11,0,0,2021,France,,
2019-11-14,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,2,1,md Moldova,77.0,64367.0,Raphaël Varane,4-2-3-1,Gediminas Mažeika,Match Report,,17.0,5.0,29.4,0.06,0.2,1,1,2021,France,,
2019-11-17,20:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,2,0,al Albania,57.0,19228.0,Raphaël Varane,3-4-1-2,Slavko Vinčič,Match Report,,9.0,5.0,55.6,0.22,0.4,0,0,2021,France,,
2021-06-02,21:05,Friendlies (M),Friendlies (M),Wed,Home,W,3,0,wls Wales,,,Hugo Lloris,4-1-4-1,Luís Godinho,Match Report,,,,,,,0,1,2021,France,,
2021-06-08,21:10,Friendlies (M),Friendlies (M),Tue,Home,W,3,0,bg Bulgaria,,,Hugo Lloris,4-3-1-2,Anastasios Sidiropoulos,Match Report,,,,,,,0,0,2021,France,,
2021-06-15,21:00,UEFA Euro,Group stage,Tue,Neutral,W,1,0,de Germany,39.0,13000.0,Hugo Lloris,4-3-3,Carlos del Cerro,Match Report,,4.0,1.0,25.0,0.0,0.0,0,0,2021,France,0.3,0.9
2021-06-19,15:00,UEFA Euro,Group stage,Sat,Neutral,D,1,1,hu Hungary,66.0,55998.0,Hugo Lloris,4-3-3,Michael Oliver,Match Report,,15.0,4.0,26.7,0.07,0.25,0,0,2021,France,2.0,0.4
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2,2,pt Portugal,52.0,54886.0,Hugo Lloris,4-2-3-1,Antonio Matéu Lahoz,Match Report,,10.0,4.0,40.0,0.1,0.25,1,1,2021,France,1.9,1.9
2021-06-28,22:00,UEFA Euro,Round of 16,Mon,Neutral,D,3 (4),3 (5),ch Switzerland,54.0,22642.0,Hugo Lloris,3-5-2,Fernando Rapallini,Match Report,Switzerland won on penalty kicks following extra time,26.0,8.0,30.8,0.12,0.38,0,0,2021,France,3.4,1.9
2020-09-05,20:45,UEFA Nations League,League A,Sat,Away,W,1,0,se Sweden,49.0,,Hugo Lloris,3-4-1-2,Szymon Marciniak,Match Report,,7.0,1.0,14.3,0.14,1.0,0,1,2020-2021,France,,
2020-09-08,20:45,UEFA Nations League,League A,Tue,Home,W,4,2,hr Croatia,43.0,,Hugo Lloris,3-4-1-2,Ovidiu Hațegan,Match Report,,13.0,6.0,46.2,0.15,0.33,1,1,2020-2021,France,,
2020-10-11,20:45,UEFA Nations League,League A,Sun,Home,D,0,0,pt Portugal,50.0,1000.0,Hugo Lloris,4-2-1-1-2,Carlos del Cerro,Match Report,,10.0,3.0,30.0,0.0,0.0,0,0,2020-2021,France,,
2020-10-14,20:45,UEFA Nations League,League A,Wed,Away,W,2,1,hr Croatia,48.0,6266.0,Hugo Lloris,4-3-1-2,Björn Kuipers,Match Report,,5.0,3.0,60.0,0.4,0.67,0,0,2020-2021,France,,
2020-11-14,19:45,UEFA Nations League,League A,Sat,Away,W,1,0,pt Portugal,50.0,,Hugo Lloris,4-3-3,Tobias Stieler,Match Report,,13.0,7.0,53.8,0.08,0.14,0,0,2020-2021,France,,
2020-11-17,20:45,UEFA Nations League,League A,Tue,Home,W,4,2,se Sweden,52.0,,Hugo Lloris,4-4-2,Aliaksei Kulbakou,Match Report,,16.0,8.0,50.0,0.25,0.5,0,0,2020-2021,France,,
2021-10-07,20:45,UEFA Nations League,Semi-finals,Thu,Neutral,W,3,2,be Belgium,49.0,12409.0,Hugo Lloris,3-4-3,Daniel Siebert,Match Report,,0.0,0.0,,,,1,1,2020-2021,France,,
2021-10-10,20:45,UEFA Nations League,Final,Sun,Neutral,W,2,1,es Spain,36.0,31511.0,Hugo Lloris,3-4-1-2,Anthony Taylor,Match Report,,0.0,0.0,,,,0,0,2020-2021,France,,
2018-09-06,20:45,UEFA Nations League,League A,Thu,Away,D,0,0,de Germany,,67485.0,Raphaël Varane,4-4-1-1,Daniele Orsato,Match Report,,,,,,,0,0,2018-2019,France,,
2018-09-09,20:45,UEFA Nations League,League A,Sun,Home,W,2,1,nl Netherlands,,76452.0,Raphaël Varane,4-2-3-1,Alberto Undiano,Match Report,,,,,,,0,0,2018-2019,France,,
2018-10-16,20:45,UEFA Nations League,League A,Tue,Home,W,2,1,de Germany,,75000.0,Hugo Lloris,4-2-3-1,Danilo Grujić,Match Report,,,,,,,1,1,2018-2019,France,,
2018-11-16,20:45,UEFA Nations League,League A,Fri,Away,L,0,2,nl Netherlands,,44366.0,Hugo Lloris,4-4-1-1,Anthony Taylor,Match Report,,,,,,,0,0,2018-2019,France,,
2016-09-06,21:45,WCQ,First round,Tue,Away,D,0,0,by Belarus,,12920.0,Raphaël Varane,4-2-3-1,Ovidiu Hațegan,Match Report,,,,,,,0,0,2018,France,,
2016-10-07,20:45,WCQ,First round,Fri,Home,W,4,1,bg Bulgaria,,65475.0,Hugo Lloris,4-4-1-1,Luca Banti,Match Report,,,,,,,0,0,2018,France,,
2016-10-10,20:45,WCQ,First round,Mon,Away,W,1,0,nl Netherlands,,50220.0,Hugo Lloris,4-4-1-1,Damir Skomina,Match Report,,,,,,,0,0,2018,France,,
2016-11-11,20:45,WCQ,First round,Fri,Home,W,2,1,se Sweden,,80000.0,Hugo Lloris,4-4-1-1,Milorad Mažić,Match Report,,,,,,,0,0,2018,France,,
2017-03-25,20:45,WCQ,First round,Sat,Away,W,3,1,lu Luxembourg,,8000.0,Hugo Lloris,4-2-3-1,Andris Treimanis,Match Report,,,,,,,1,1,2018,France,,
2017-06-09,20:45,WCQ,First round,Fri,Away,L,1,2,se Sweden,,48783.0,Hugo Lloris,4-2-3-1,Martin Atkinson,Match Report,,,,,,,0,0,2018,France,,
2017-08-31,20:45,WCQ,First round,Thu,Home,W,4,0,nl Netherlands,,79551.0,Hugo Lloris,4-2-3-1,Gianluca Rocchi,Match Report,,,,,,,0,0,2018,France,,
2017-09-03,20:45,WCQ,First round,Sun,Home,D,0,0,lu Luxembourg,,31177.0,Hugo Lloris,4-4-2,Aleksandar Stavrev,Match Report,,,,,,,0,0,2018,France,,
2017-10-07,21:45,WCQ,First round,Sat,Away,W,1,0,bg Bulgaria,,12921.0,Hugo Lloris,4-3-3,Antonio Matéu Lahoz,Match Report,,,,,,,0,0,2018,France,,
2017-10-10,20:45,WCQ,First round,Tue,Home,W,2,1,by Belarus,,74037.0,Hugo Lloris,4-2-2-2,Halis Özkahya,Match Report,,,,,,,0,0,2018,France,,
2018-03-23,21:00,Friendlies (M),Friendlies (M),Fri,Home,L,2,3,co Colombia,,80000.0,Hugo Lloris,4-2-3-1,Adrien Jaccottet,Match Report,,,,,,,0,0,2018,France,,
2018-03-27,18:50,Friendlies (M),Friendlies (M),Tue,Away,W,3,1,ru Russia,,51165.0,Hugo Lloris,4-3-3,Gediminas Mažeika,Match Report,,,,,,,0,0,2018,France,,
2018-05-28,21:00,Friendlies (M),Friendlies (M),Mon,Home,W,2,0,ie Rep. of Ireland,,70000.0,Blaise Matuidi,4-1-4-1,Georgi Kabakov,Match Report,,,,,,,0,0,2018,France,,
2018-06-01,21:05,Friendlies (M),Friendlies (M),Fri,Home,W,3,1,it Italy,,34500.0,Hugo Lloris,4-1-4-1,Anthony Taylor,Match Report,,,,,,,1,1,2018,France,,
2018-06-09,21:00,Friendlies (M),Friendlies (M),Sat,Home,D,1,1,us United States,,58241.0,Hugo Lloris,4-4-2◆,William Collum,Match Report,,,,,,,0,0,2018,France,,
2018-06-16,13:00,World Cup,Group stage,Sat,Neutral,W,2,1,au Australia,56.0,41279.0,Hugo Lloris,4-3-3,Andrés Cunha,Match Report,,11.0,4.0,36.4,0.0,0.0,1,1,2018,France,1.3,1.0
2018-06-21,20:00,World Cup,Group stage,Thu,Neutral,W,1,0,pe Peru,44.0,32789.0,Hugo Lloris,4-2-3-1,Mohammed Abdulla Hassan,Match Report,,12.0,4.0,33.3,0.08,0.25,0,0,2018,France,1.9,0.4
2018-06-26,17:00,World Cup,Group stage,Tue,Neutral,D,0,0,dk Denmark,67.0,78011.0,Raphaël Varane,4-2-3-1,Sandro Ricci,Match Report,,11.0,3.0,27.3,0.0,0.0,0,0,2018,France,0.4,0.2
2018-06-30,17:00,World Cup,Round of 16,Sat,Neutral,W,4,3,ar Argentina,39.0,42873.0,Hugo Lloris,4-2-3-1,Alireza Faghani,Match Report,,8.0,3.0,37.5,0.38,1.0,1,1,2018,France,2.1,0.7
2018-07-06,17:00,World Cup,Quarter-finals,Fri,Neutral,W,2,0,uy Uruguay,61.0,43319.0,Hugo Lloris,4-2-3-1,Néstor Pitana,Match Report,,11.0,2.0,18.2,0.18,1.0,0,0,2018,France,0.2,0.2
2018-07-10,21:00,World Cup,Semi-finals,Tue,Neutral,W,1,0,be Belgium,36.0,64286.0,Hugo Lloris,4-2-3-1,Andrés Cunha,Match Report,,19.0,5.0,26.3,0.05,0.2,0,0,2018,France,1.0,0.3
2018-07-15,18:00,World Cup,Final,Sun,Neutral,W,4,2,hr Croatia,35.0,78011.0,Hugo Lloris,4-4-2,Néstor Pitana,Match Report,,6.0,5.0,83.3,0.33,0.4,1,1,2018,France,1.1,0.7
2018-10-11,21:00,Friendlies (M),Friendlies (M),Thu,Home,D,2,2,is Iceland,,18000.0,Hugo Lloris,4-2-3-1,Tiago Martins,Match Report,,,,,,,1,1,2018,France,,
2018-11-20,21:00,Friendlies (M),Friendlies (M),Tue,Home,W,1,0,uy Uruguay,,,Hugo Lloris,4-2-3-1,Damir Skomina,Match Report,,,,,,,1,1,2018,France,,
2017-03-28,21:00,Friendlies (M),Friendlies (M),Tue,Home,L,0,2,es Spain,,79021.0,Hugo Lloris,4-3-3,Felix Zwayer,Match Report,,,,,,,0,0,2017,France,,
2017-06-02,21:00,Friendlies (M),Friendlies (M),Fri,Home,W,5,0,py Paraguay,,28256.0,Hugo Lloris,4-2-3-1,Artur Soares Dias,Match Report,,,,,,,0,0,2017,France,,
2017-06-13,21:00,Friendlies (M),Friendlies (M),Tue,Home,W,3,2,eng England,,80000.0,Hugo Lloris,4-4-2,Davide Massa,Match Report,,,,,,,0,0,2017,France,,
2017-11-10,21:00,Friendlies (M),Friendlies (M),Fri,Home,W,2,0,wls Wales,,50000.0,Blaise Matuidi,4-4-2,Manuel De Sousa,Match Report,,,,,,,0,0,2017,France,,
2017-11-14,20:45,Friendlies (M),Friendlies (M),Tue,Away,D,2,2,de Germany,,,Raphaël Varane,4-3-3,Cüneyt Çakιr,Match Report,,,,,,,0,0,2017,France,,
2016-03-25,20:45,Friendlies (M),Friendlies (M),Fri,Away,W,3,2,nl Netherlands,,48000.0,Blaise Matuidi,4-1-4-1,Felix Zwayer,Match Report,,,,,,,0,0,2016,France,,
